title,alive,latitude,longitude,location,description,url
C3623,TRUE,45.035939,-92.84826,MN 36: WB @ Stillwater Blvd,in Stillwater,https://video.dot.state.mn.us/video/image/metro/C3623
C3621,TRUE,45.036341,-92.870969,MN 36: WB W of Manning,near Stillwater,https://video.dot.state.mn.us/video/image/metro/C3621
C3619,TRUE,45.035541,-92.894002,MN 36: WB E of Keats Avenue,near Lake Elmo,https://video.dot.state.mn.us/video/image/metro/C3619
C3616,TRUE,45.035406,-92.927114,MN 36: WB E of Demtrvl Trail,in Pine Springs,https://video.dot.state.mn.us/video/image/metro/C3616
C3617,TRUE,45.035474,-92.913262,MN 36: WB W of Keats Avenue,near Pine Springs,https://video.dot.state.mn.us/video/image/metro/C3617
C3615,TRUE,45.035386,-92.950562,MN 36: WB @ Hilton Trail,in Pine Springs,https://video.dot.state.mn.us/video/image/metro/C3615
C5006,TRUE,44.86726,-93.62522,MN 5: WB @ Bavaria Road,in Victoria,https://video.dot.state.mn.us/video/image/metro/C5006
C5015,TRUE,44.861818,-93.51189,MN 5: WB @ Dell Road,near Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5015
C5014,TRUE,44.861929,-93.522147,MN 5: WB @ MN 101 NB,near Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5014
C5012,TRUE,44.857808,-93.536719,MN 5: EB @ Market Blvd,in Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5012
C5016,TRUE,44.862084,-93.484779,MN 5: EB @ Eden Prarie Road,in Eden Prairie,https://video.dot.state.mn.us/video/image/metro/C5016
C775,TRUE,45.384512,-94.009599,I-94: EB W of Co Rd 8,near Clearwater,https://video.dot.state.mn.us/video/image/metro/C775
C773,TRUE,45.401771,-94.038389,I-94: EB E of MN 24,in Clearwater,https://video.dot.state.mn.us/video/image/metro/C773
C767,TRUE,45.465422,-94.131307,I-94: EB @ Opportunity Drive,near Saint Augusta,https://video.dot.state.mn.us/video/image/metro/C767
C771,TRUE,45.422834,-94.082734,I-94: EB W of MN 24,near Clearwater,https://video.dot.state.mn.us/video/image/metro/C771
C780,TRUE,45.355456,-93.929676,I-94: EB E of Co Rd 8,near Becker,https://video.dot.state.mn.us/video/image/metro/C780
C1202,TRUE,44.94921,-92.98599,MN 120: NB N of I-94,2 miles south of the Oakdale area,https://video.dot.state.mn.us/video/image/metro/C1202
C1203,TRUE,44.952343,-92.984929,MN 120: SB @ Innovation Blvd,2 miles south of the Oakdale area,https://video.dot.state.mn.us/video/image/metro/C1203
C713,TRUE,45.036024,-93.079106,I-694: WB @ Edgerton Street,in Little Canada,https://video.dot.state.mn.us/video/image/metro/C713
C675,TRUE,45.078898,-93.174689,US 10: @ CR 96,in Arden Hills,https://video.dot.state.mn.us/video/image/metro/C675
C687,TRUE,45.130309,-93.408844,MN 610: EB @ Revere Lane,in Maple Grove,https://video.dot.state.mn.us/video/image/metro/C687
C686,TRUE,45.130149,-93.433419,MN 610: EB @ Hemlock Lane,in Osseo,https://video.dot.state.mn.us/video/image/metro/C686
C6141,TRUE,44.875406,-93.298232,I-35W: N of 76th Street,in Richfield,https://video.dot.state.mn.us/video/image/metro/C6141
C613,TRUE,44.863972,-93.29857,I-35W: NB S of 86th Street,in Richfield,https://video.dot.state.mn.us/video/image/metro/C613
C8431,TRUE,44.951813,-93.173857,I-94: W of Snelling Avenue,near Saint Paul,https://video.dot.state.mn.us/video/image/metro/C8431
C8350,TRUE,44.965449,-93.266379,I-94: E of Portland Avenue,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8350
C8351,TRUE,44.965453,-93.264692,I-94: @ Park Avenue,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8351
C8352,TRUE,44.965442,-93.258841,I-94: EB @ 11th Avenue,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8352
C8331,TRUE,44.966579,-93.275626,I-94: WB @ 1st Avenue,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8331
C7071,TRUE,45.061372,-93.157244,I-694: @ Snelling Avenue,in Arden Hills,https://video.dot.state.mn.us/video/image/metro/C7071
C919,TRUE,44.97838,-93.281221,I-394: WB @ Glenwood Ave,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C919
C920,TRUE,44.98087,-93.276501,I-394: EB @ 7th Street,near Minneapolis,https://video.dot.state.mn.us/video/image/metro/C920
C8471,TRUE,44.951657,-93.125557,I-94: WB @ Dale Street,in Saint Paul,https://video.dot.state.mn.us/video/image/metro/C8471
C1662,TRUE,44.74686,-92.852893,US 61: NB @ Mississippi River,in Hastings,https://video.dot.state.mn.us/video/image/metro/C1662
C1663,TRUE,44.754624,-92.85311,US 61: NB N of Mississippi River,in Hastings,https://video.dot.state.mn.us/video/image/metro/C1663
C1682,TRUE,44.901707,-93.010217,US 61: NB @ Carver Avenue,in South Saint Paul,https://video.dot.state.mn.us/video/image/metro/C1682
C1685,TRUE,44.939056,-93.032245,US 61: NB S of Warner Road,near Maplewood,https://video.dot.state.mn.us/video/image/metro/C1685
C1684,TRUE,44.928355,-93.022494,US 61: NB @ Lower Afton Road,near South Saint Paul,https://video.dot.state.mn.us/video/image/metro/C1684
C1716,TRUE,45.029471,-93.045976,US 61: SB @ CR D,near Little Canada,https://video.dot.state.mn.us/video/image/metro/C1716
C1723,TRUE,45.065036,-93.024593,US 61: NB @ CR F,in Gem Lake,https://video.dot.state.mn.us/video/image/metro/C1723
C1726,TRUE,45.08376,-93.011019,US 61: NB @ 2nd Street,in White Bear Lake,https://video.dot.state.mn.us/video/image/metro/C1726
C1728,TRUE,45.088317,-93.007893,US 61: NB @ th Street,in White Bear Lake,https://video.dot.state.mn.us/video/image/metro/C1728
C1730,TRUE,45.104771,-92.999811,US 61: @ Buffalo Street,in Dellwood,https://video.dot.state.mn.us/video/image/metro/C1730
C1686,TRUE,44.947374,-93.04038,US 61: SB @ Warner Road,near Maplewood,https://video.dot.state.mn.us/video/image/metro/C1686
C1683,TRUE,44.916263,-93.015081,US 61: NB @ Highwood Avenue,near South Saint Paul,https://video.dot.state.mn.us/video/image/metro/C1683
C1681,TRUE,44.891411,-93.006525,US 61: NB @ Bailey Road,in Newport,https://video.dot.state.mn.us/video/image/metro/C1681
C1664,TRUE,44.762792,-92.854663,US 61: NB S of Hwy 10,near Hastings,https://video.dot.state.mn.us/video/image/metro/C1664
C1665,TRUE,44.766477,-92.859536,US 61: SB @ Hwy 10,near Hastings,https://video.dot.state.mn.us/video/image/metro/C1665
C1667,TRUE,44.783764,-92.874006,US 61: NB N of Hwy 95,near Cottage Grove,https://video.dot.state.mn.us/video/image/metro/C1667
C1672,TRUE,44.805444,-92.91323,US 61: NB @ Innovation Road,in Cottage Grove,https://video.dot.state.mn.us/video/image/metro/C1672
C1661,TRUE,44.744528,-92.852755,US 61: NB @ 2nd St,in Hastings,https://video.dot.state.mn.us/video/image/metro/C1661
C1673,TRUE,44.815442,-92.934444,US 61: NB @ Jamaica Avenue,in Cottage Grove,https://video.dot.state.mn.us/video/image/metro/C1673
C1677,TRUE,44.863883,-92.997954,US 61: NB S of Glen Road,in Newport,https://video.dot.state.mn.us/video/image/metro/C1677
C1676,TRUE,44.844676,-92.979575,US 61: NB S of 70th Street,in Saint Paul Park,https://video.dot.state.mn.us/video/image/metro/C1676
C1670,TRUE,44.799188,-92.900655,US 61: NB S of Innovation Rd,in Cottage Grove,https://video.dot.state.mn.us/video/image/metro/C1670
C1668,TRUE,44.78823,-92.881129,US 61: NB @ Kingsborough Tr.,near Cottage Grove,https://video.dot.state.mn.us/video/image/metro/C1668
C1669,TRUE,44.794669,-92.890426,US 61: NB N of Kingsborough Tr.,near Cottage Grove,https://video.dot.state.mn.us/video/image/metro/C1669
,TRUE,44.4783,-93.291808,I-35: Little Chicago,3 miles south of the Elko New Market area,https://mn.carsprogram.org/mncam/Vid-000330002-00-00.jpg
C10-01,TRUE,46.873804,-96.768229,US 10: Main St SB @ 8th St,null,https://video.dot.state.mn.us/video/image/metro/C10-01
C3622,TRUE,45.036281,-92.863244,MN 36: WB @ Manning Avenue,near Stillwater,https://video.dot.state.mn.us/video/image/metro/C3622
C3609,TRUE,45.011587,-93.02273,MN 36: EB @ White Bear Ave.,in North Saint Paul,https://video.dot.state.mn.us/video/image/metro/C3609
C3612,TRUE,45.015701,-92.991918,MN 36: WB @ Margaret Street,in North Saint Paul,https://video.dot.state.mn.us/video/image/metro/C3612
C3611,TRUE,45.012133,-93.002393,MN 36: EB E of McKnight,in North Saint Paul,https://video.dot.state.mn.us/video/image/metro/C3611
C3608,TRUE,45.011604,-93.044069,MN 36: EB @ English Street,near Maplewood,https://video.dot.state.mn.us/video/image/metro/C3608
C3610,TRUE,45.012057,-93.005815,MN 36: EB W of McKnight Rd,in North Saint Paul,https://video.dot.state.mn.us/video/image/metro/C3610
C3625,TRUE,45.035999,-92.833177,MN 36: EB @ Norell Avenue,in Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C3625
D6-C105,TRUE,44.37775,-93.293283,I-35: SB @ MP 63.3,2 miles north of the Faribault area,https://video.dot.state.mn.us/video/image/metro/D6-C105
D6-C106,TRUE,44.379868,-93.29286,I-35: NB @ MP 63.2,2 miles north of the Faribault area,https://video.dot.state.mn.us/video/image/metro/D6-C106
D6-C107,TRUE,44.370793,-93.293058,I-35: NB @ MP 62.6,1 mile north of the Faribault area,https://video.dot.state.mn.us/video/image/metro/D6-C107
D6-C108,TRUE,44.357186,-93.292719,I-35: NB @ MP 62,in Burnsville,https://video.dot.state.mn.us/video/image/metro/D6-C108
D6-C031,TRUE,44.007266,-92.448038,US 14: EB @ 11th Ave SE,in Rochester,https://video.dot.state.mn.us/video/image/metro/D6-C031
D6-C104,TRUE,44.390552,-93.292351,I-35: NB @ MP 64,near Lakeville,https://video.dot.state.mn.us/video/image/metro/D6-C104
D6-C102,TRUE,44.413825,-93.292443,I-35: @ MP 65.7,4 miles north of the Faribault area,https://video.dot.state.mn.us/video/image/metro/D6-C102
D6-C117,TRUE,44.254152,-93.286693,I-35: SB @ MP 54,near Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C117
D6-C030,TRUE,44.007537,-92.46315,US 14: EB @ US 63,in Rochester,https://video.dot.state.mn.us/video/image/metro/D6-C030
D6-C109,TRUE,44.348241,-93.292983,I-35: SB @ MP 61.1,near Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C109
C4949,TRUE,44.845436,-93.124582,MN 149: SB S Junction of Hwy 55,near Sunfish Lake,https://video.dot.state.mn.us/video/image/metro/C4949
C4950,TRUE,44.851414,-93.130286,MN 149: SB N Junction of Hwy 55,in Mendota Heights,https://video.dot.state.mn.us/video/image/metro/C4950
C4951,TRUE,44.855127,-93.1299,MN 149: SB @ Lone Oak Pkwy.,in Mendota Heights,https://video.dot.state.mn.us/video/image/metro/C4951
C4952,TRUE,44.857678,-93.128138,MN 149: @ Northwest Pkwy.,in Mendota Heights,https://video.dot.state.mn.us/video/image/metro/C4952
D6-C110,TRUE,44.33251,-93.293084,I-35: NB @ MP 60,near Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C110
D6-C111,TRUE,44.320777,-93.299213,I-35: NB @ MP 59.2,in Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C111
D6-C112,TRUE,44.317294,-93.306878,I-35: SB @ MP 58.7,near Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C112
D6-C113,TRUE,44.304297,-93.309774,I-35: SB @ MP 57.9,near Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C113
D6-C114,TRUE,44.291027,-93.312281,I-35: SB @ MP 56.9,in Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C114
D6-C115,TRUE,44.283006,-93.307793,I-35: SB S of MP 56.4,in Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C115
D6-C116,TRUE,44.280029,-93.30494,I-35: NB @ MP 55.6,in Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C116
D6-C118,TRUE,44.240561,-93.280703,I-35: NB @ MP 53,near Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C118
D6-C119,TRUE,44.225594,-93.277051,I-35: SB @ MP 52,near Medford,https://video.dot.state.mn.us/video/image/metro/D6-C119
D6-C101,TRUE,44.428779,-93.291934,I-35: NB @ MP 66.7,3 miles south of the Elko New Market area,https://video.dot.state.mn.us/video/image/metro/D6-C101
D6-C103,TRUE,44.39984,-93.29242,I-35: NB @ MP 64.7,3 miles north of the Faribault area,https://video.dot.state.mn.us/video/image/metro/D6-C103
C1800,TRUE,44.829455,-93.167726,I-35E: NB @ Pilot Knob Road,in Eagan,https://video.dot.state.mn.us/video/image/metro/C1800
C1678,TRUE,44.871535,-92.999743,US 61: NB @ Glen Road,in Newport,https://video.dot.state.mn.us/video/image/metro/C1678
C215,TRUE,44.954964,-93.347587,MN 100: NB @ MN 7,in Saint Louis Park,https://video.dot.state.mn.us/video/image/metro/C215
C3251,TRUE,44.923903,-93.401473,US 169: SB @ Excelsior Blvd.,in Hopkins,https://video.dot.state.mn.us/video/image/metro/C3251
C3501,TRUE,44.96146,-93.090011,I-35E: @ Pennsylvania Street,in Saint Paul,https://video.dot.state.mn.us/video/image/metro/C3501
C3624,TRUE,45.035233,-92.848151,MN 36: Hwy 5 SB @ MN 36,in Little Canada,https://video.dot.state.mn.us/video/image/metro/C3624
C4954,TRUE,44.864679,-93.129683,MN 149: NB N of I 494,in Mendota Heights,https://video.dot.state.mn.us/video/image/metro/C4954
C5701,TRUE,44.812458,-93.21859,MN 77: S of MN 13,near Eagan,https://video.dot.state.mn.us/video/image/metro/C5701
C5111,TRUE,44.853638,-93.248086,MN 77: SB S of Killebrew Drive,near Richfield,https://video.dot.state.mn.us/video/image/metro/C5111
C6261,TRUE,44.969887,-93.252816,I-35W: SB @ 7th Street,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C6261
C342,TRUE,45.159392,-93.391442,US 169: @ 114th Avenue,in Champlin,https://video.dot.state.mn.us/video/image/metro/C342
C343,TRUE,45.16673,-93.39201,US 169: @ 117th Avenue,in Champlin,https://video.dot.state.mn.us/video/image/metro/C343
C344,TRUE,45.172933,-93.392306,US 169: @ 120th Avenue,in Champlin,https://video.dot.state.mn.us/video/image/metro/C344
C346,TRUE,45.185341,-93.392153,US 169: @ West River Road,in Champlin,https://video.dot.state.mn.us/video/image/metro/C346
C347,TRUE,45.18894,-93.396515,US 169: @ Dayton Road,in Champlin,https://video.dot.state.mn.us/video/image/metro/C347
C1493,TRUE,45.161036,-93.234933,MN 65: NB @ 105th Avenue,in Blaine,https://video.dot.state.mn.us/video/image/metro/C1493
C103,TRUE,44.865875,-93.154083,MN 55: WB @ Mendota Heights Road,in Mendota Heights,https://video.dot.state.mn.us/video/image/metro/C103
C101,TRUE,44.839349,-93.100372,MN 55: EB @ Argenta Trail,near Inver Grove Heights,https://video.dot.state.mn.us/video/image/metro/C101
C102,TRUE,44.857815,-93.143333,MN 55: EB @ Lexington Avenue,in Mendota Heights,https://video.dot.state.mn.us/video/image/metro/C102
C693,TRUE,45.12405,-93.302854,MN 610: @ MN 252,near Brooklyn Park,https://video.dot.state.mn.us/video/image/metro/C693
C1299,TRUE,44.873735,-93.163305,MN 55: NB @ MN 13,in Mendota,https://video.dot.state.mn.us/video/image/metro/C1299
C1300,TRUE,44.872229,-93.16785,MN 13: @ Pilot Knpb Road,in Mendota,https://video.dot.state.mn.us/video/image/metro/C1300
C1301,TRUE,44.86613,-93.171996,MN 13: @ Mendota Hts Road,in Mendota,https://video.dot.state.mn.us/video/image/metro/C1301
C5151,TRUE,44.988349,-93.166891,MN 51: NB @ Hoyt Avenue,in Falcon Heights,https://video.dot.state.mn.us/video/image/metro/C5151
C5156,TRUE,45.021126,-93.167045,MN 51: NB @ Co Rd C,in Lilydale,https://video.dot.state.mn.us/video/image/metro/C5156
C1263,TRUE,44.971233,-93.166978,MN 51: SB @ Energy Park Dr,in Falcon Heights,https://video.dot.state.mn.us/video/image/metro/C1263
C5153,TRUE,44.999104,-93.166488,MN 51: NB @ Roselawn Avenue,in Falcon Heights,https://video.dot.state.mn.us/video/image/metro/C5153
C1675,TRUE,44.833309,-92.964971,US 61: NB @ 80th Street,in Saint Paul Park,https://video.dot.state.mn.us/video/image/metro/C1675
C2151,TRUE,44.949239,-93.347823,MN 100: SB @ Minnetonka Blvd.,in Saint Louis Park,https://video.dot.state.mn.us/video/image/metro/C2151
C1727,TRUE,45.08534,-93.009656,US 61: SB US 61 @ 4th Street,in White Bear Lake,https://video.dot.state.mn.us/video/image/metro/C1727
C562,TRUE,44.952673,-93.082464,US 52: NB US 52 @ I-94 WB,in Saint Paul,https://video.dot.state.mn.us/video/image/metro/C562
C008,TRUE,45.010274,-93.065778,MN 36: EB @ Arcade Street,in Little Canada,https://video.dot.state.mn.us/video/image/metro/C008
C3050,TRUE,44.876224,-93.08078,MN 3: S of Hwy 110,in Sunfish Lake,https://video.dot.state.mn.us/video/image/metro/C3050
C3051,TRUE,44.879388,-93.080349,MN 3: SB N of Hwy 110,near Sunfish Lake,https://video.dot.state.mn.us/video/image/metro/C3051
C9041,TRUE,44.969749,-93.444023,I-394: EB @ Plymouth Road,near Wayzata,https://video.dot.state.mn.us/video/image/metro/C9041
C9051,TRUE,44.973436,-93.410309,I-394: WB W of Shelard Pkwy.,near Golden Valley,https://video.dot.state.mn.us/video/image/metro/C9051
C1666,TRUE,44.777808,-92.863998,US 61: NB @ Hwy 95,near Hastings,https://video.dot.state.mn.us/video/image/metro/C1666
C535-168,TRUE,46.734459,-92.097069,I-535: @ Blatnik Approach I,near Duluth,https://video.dot.state.mn.us/video/image/metro/C535-168
C535-160,TRUE,46.733368,-92.096918,I-535: @ Blatnik Approach,near Duluth,https://video.dot.state.mn.us/video/image/metro/C535-160
C1541,TRUE,44.984412,-93.390722,MN 55: WB @ Boone Avenue,in Golden Valley,https://video.dot.state.mn.us/video/image/metro/C1541
C1725,TRUE,45.07913,-93.015787,US 61: SB @ Co Rd 96,in White Bear Lake,https://video.dot.state.mn.us/video/image/metro/C1725
C1230,TRUE,45.016497,-92.98477,MN 120: SB at 7th Avenue,in Birchwood Village,https://video.dot.state.mn.us/video/image/metro/C1230
C1731,TRUE,45.123522,-93.003147,US 61: NB @ CR J,near Dellwood,https://video.dot.state.mn.us/video/image/metro/C1731
C535-157,TRUE,46.752018,-92.102578,I-535: I-535 SB @ Blatnik South Pier,near Duluth,http://video.dot.state.mn.us/video/image/metro/C535-157
C9505,TRUE,45.035544,-92.79219,MN 95: NB N of Hwy 36,in Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C9505
C9503,TRUE,45.029723,-92.786081,MN 95: NB @ Hwy 21,in Bayport,https://video.dot.state.mn.us/video/image/metro/C9503
C9504,TRUE,45.034773,-92.79123,MN 95: NB S of Hwy 36,in Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C9504
C2-215,TRUE,46.72782,-92.134019,US 2: US 2 at Bong Bridge,1 mile south of Duluth,https://video.dot.state.mn.us/video/image/metro/C2-215
C2-105,TRUE,46.733975,-92.148877,US 2: WB at Bong Bridge,near Duluth,https://video.dot.state.mn.us/video/image/metro/C2-105
C2-216,TRUE,46.720908,-92.118612,US 2: US 2 at Roundabout,1 mile south of Duluth,https://video.dot.state.mn.us/video/image/metro/C2-216
D6-C091,TRUE,44.57345,-93.299142,I-35: SB @ MP 76.80,in Elko New Market,https://video.dot.state.mn.us/video/image/metro/D6-C091
D6-C092,TRUE,44.562046,-93.299052,I-35: SB @ MP 76.10,in Elko New Market,https://video.dot.state.mn.us/video/image/metro/D6-C092
D6-C093,TRUE,44.550978,-93.298289,I-35: NB @ MP 75.3,near Lakeville,https://video.dot.state.mn.us/video/image/metro/D6-C093
D6-C096,TRUE,44.511672,-93.287644,I-35: SB @ MP 73.20,near Elko New Market,https://video.dot.state.mn.us/video/image/metro/D6-C096
D6-C097,TRUE,44.506226,-93.289665,I-35: SB @ MP 71.90,in Burnsville,https://video.dot.state.mn.us/video/image/metro/D6-C097
D6-C098,TRUE,44.486196,-93.291354,I-35: NB @ MP 70.70,in Burnsville,https://video.dot.state.mn.us/video/image/metro/D6-C098
D6-C099,TRUE,44.47012,-93.291489,I-35: NB @ MP 69.6,3 miles south of the Elko New Market area,https://video.dot.state.mn.us/video/image/metro/D6-C099
D6-C0100,TRUE,44.448064,-93.291578,I-35: NB @ MP 68.10,5 miles south of the Elko New Market area,https://video.dot.state.mn.us/video/image/metro/D6-C0100
C9071,TRUE,44.973099,-93.383207,I-394: WB W of Winnerka Ave.,in Golden Valley,https://video.dot.state.mn.us/video/image/metro/C9071
C9081,TRUE,44.970891,-93.370915,I-394: @ Louisiana Ave.,in Golden Valley,https://video.dot.state.mn.us/video/image/metro/C9081
C341,TRUE,45.151721,-93.391675,US 169: @ 109th Ave,in Champlin,https://video.dot.state.mn.us/video/image/metro/C341
C1438,TRUE,45.010871,-93.457169,I-494: SB @ Hwy 55,in Plymouth,https://video.dot.state.mn.us/video/image/metro/C1438
C9404,TRUE,46.845475,-96.670313,I-94: EB W of Hwy 336,near Dilworth,https://video.dot.state.mn.us/video/image/metro/C9404
C9410,TRUE,46.689327,-96.448707,I-94: EB W of Hwy 9,near Barnesville,https://video.dot.state.mn.us/video/image/metro/C9410
C9414,TRUE,46.646327,-96.381504,I-94: WB E of Hwy 34,in Barnesville,https://video.dot.state.mn.us/video/image/metro/C9414
C9422,TRUE,46.500891,-96.291808,I-94: EB W of CR 11,near Rothsay,https://video.dot.state.mn.us/video/image/metro/C9422
C9426,TRUE,46.467946,-96.261085,I-94: WB E of CR 24,in Rothsay, https://video.dot.state.mn.us/video/image/metro/C9426
C9438,TRUE,46.217217,-96.034225,I-94: EB W of U.S. 59,1 mile east of the Fergus Falls area,https://video.dot.state.mn.us/video/image/metro/C9438
C9450,TRUE,46.007652,-95.745861,I-94: EB,near Evansville,https://video.dot.state.mn.us/video/image/metro/C9450
C9454,TRUE,45.992032,-95.717515,I-94: WB E  of Hwy 79,in Evansville,https://video.dot.state.mn.us/video/image/metro/C9454
C9466,TRUE,45.87324,-95.464067,I-94: EB W of Hwy 27,1 mile west of the Alexandria area,https://video.dot.state.mn.us/video/image/metro/C9466
C995,TRUE,45.081525,-94.244323,US 12: (Dassel/Cokato),2 miles east of the Odessa area,https://video.dot.state.mn.us/video/image/metro/C995
C317,TRUE,44.789521,-93.405394,US 169: NB @ HWY. 101,near Savage,https://video.dot.state.mn.us/video/image/metro/C317
C319,TRUE,44.819001,-93.398114,US 169: NB @ Pioneer Trail,near Eden Prairie,https://video.dot.state.mn.us/video/image/metro/C319
C1322,TRUE,44.749498,-93.379665,MN 13: NB @ Connelly Pkwy.,in Savage,https://video.dot.state.mn.us/video/image/metro/C1322
C1323,TRUE,44.746353,-93.379245,MN 13: SB @ Egan Drive,in Savage,https://video.dot.state.mn.us/video/image/metro/C1323
C1324,TRUE,44.742161,-93.380018,MN 13: @ South Park Drive,in Savage,https://video.dot.state.mn.us/video/image/metro/C1324
C131,TRUE,44.058756,-93.250117,I-35: NB @ U.S. 14,near Owatonna,https://video.dot.state.mn.us/video/image/d7/C131
D6-C6026,TRUE,44.174772,-92.564994,US 52: SB S of Hwy 12E,in Oronoco,https://video.dot.state.mn.us/video/image/metro/D6-C6026
D6-C001a,TRUE,44.136732,-92.525599,US 52: SB S of 100th ST NW,in Oronoco,https://video.dot.state.mn.us/video/image/metro/D6-C001a
D6-C002a,TRUE,44.093597,-92.513098,US 52: @ 65th St NW,near Oronoco,https://video.dot.state.mn.us/video/image/metro/D6-C002a
C109,TRUE,44.896198,-93.243669,MN 62: WB @ Bloomington Ave.,near Richfield,https://video.dot.state.mn.us/video/image/metro/C109
C321,TRUE,44.844791,-93.398444,US 169: NB @ Anderson Lakes S Bridge,near Eden Prairie,https://video.dot.state.mn.us/video/image/metro/C321
C656,TRUE,45.234398,-93.471719,US 10: EB @ Armstrong Blvd.,near Ramsey,https://video.dot.state.mn.us/video/image/metro/C656
C2141,TRUE,44.939121,-93.348504,MN 100: NB @  36th Street EB,in Saint Louis Park,https://video.dot.state.mn.us/video/image/metro/C2141
C3211,TRUE,44.856757,-93.393034,US 169: NB S of I-494,5 miles south of the Hill City area,https://video.dot.state.mn.us/video/image/metro/C3211
C4071,TRUE,44.873636,-93.042431,I-494: @ 7th Avenue,near Eden Prairie,https://video.dot.state.mn.us/video/image/metro/C4071
C4271,TRUE,44.85989,-93.398927,I-494: WB @ Washington Ave.,near Eden Prairie,https://video.dot.state.mn.us/video/image/metro/C4271
C312,TRUE,44.781911,-93.467783,US 169: NB @ Canterbury Road,in Shakopee,https://video.dot.state.mn.us/video/image/metro/C312
C7011,TRUE,45.070017,-93.285506,I-694: WB @ Hwy 252,in Brooklyn Center,https://video.dot.state.mn.us/video/image/metro/C7011
C8181,TRUE,45.070376,-93.307982,I-94: EB @ Shingle Creek Pkwy,in Brooklyn Center,https://video.dot.state.mn.us/video/image/metro/C8181
C9181,TRUE,44.975384,-93.281158,I-394: EB @ Linden Avenue,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C9181
C8261,TRUE,44.980563,-93.286629,I-94: S of Hwy. 55,near Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8261
C8251,TRUE,44.991548,-93.285989,I-94: WB @ Plymouth Avenue,near Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8251
C8220,TRUE,45.02478,-93.28402,I-94: WB @ Dowling Avenue,near Robbinsdale,https://video.dot.state.mn.us/video/image/metro/C8220
C682,TRUE,45.138637,-93.489127,MN 610: WB E of I-94,near Spring Lake Park,https://video.dot.state.mn.us/video/image/metro/C682
C683,TRUE,45.138336,-93.471933,MN 610: WB @ Maple Grove Pkwy,in Maple Grove,https://video.dot.state.mn.us/video/image/metro/C683
C684,TRUE,45.138494,-93.460219,MN 610: WB E of Fernbrok Ln,in Maple Grove,https://video.dot.state.mn.us/video/image/metro/C684
C685,TRUE,45.131945,-93.441687,MN 610: WB @ Elm Creek Blvd,near Spring Lake Park,https://video.dot.state.mn.us/video/image/metro/C685
C3636,TRUE,45.045866,-92.782117,MN 36: WB @ State Highway 35,near Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C3636
C3637,TRUE,45.045564,-92.778685,MN 36: EB @ State Highway 35,near Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C3637
C3630,TRUE,45.038763,-92.790444,MN 36: WB @ Hwy. 95,in Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C3630
C442,TRUE,45.058174,-93.45191,I-494: SB S of Bass Lake Rd.,near Plymouth,https://video.dot.state.mn.us/video/image/metro/C442
C7035,TRUE,44.910801,-93.52576,MN 7: WB @ Vine Hill Road,in Deephaven,https://video.dot.state.mn.us/video/image/metro/C7035
C3627,TRUE,45.035752,-92.807054,MN 36: EB @ Osgood Avenue,in Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C3627
C30019,TRUE,47.51554,-92.52616,US 53: N end of Virginia Bridge,in Virginia,https://video.dot.state.mn.us/video/image/metro/C30019
C30018,TRUE,47.516046,-92.521875,US 53: S end of Virginia Bridge,7 miles north of the Hermantown area,https://video.dot.state.mn.us/video/image/metro/C30018
C30008,TRUE,43.884641,-92.488404,US 63: SB @ I-90 EB,in Stewartville,https://video.dot.state.mn.us/video/image/metro/C30008
C30009,TRUE,43.891209,-92.486823,US 63: SB @ Hwy 30,near Stewartville,https://video.dot.state.mn.us/video/image/metro/C30009
C30010,TRUE,43.904771,-92.481594,US 63: SB S of 80th St.,near Stewartville,https://video.dot.state.mn.us/video/image/metro/C30010
C30011,TRUE,43.916892,-92.477772,US 63: SB @ C.S.A.H 16 EB,near Stewartville,https://video.dot.state.mn.us/video/image/metro/C30011
